Order_ID,Customer_ID,Order_Date,Region,Segment,Category,Sub_Category,Sales,Cost,Profit,Discount
5183,CUST7107,18-12-2023,South,Corporate,Technology,Laptop,3253.81,1944.11,1309.7,0.01
5184,CUST8576,06-12-2024,South,Consumer,Office Supplies,Binder,4062.71,2829.5,1233.21,0.09
5185,CUST2560,01-12-2024,West,Corporate,Furniture,Table,599.47,314.77,284.7,0.1
5186,CUST1145,25-06-2023,South,Consumer,Furniture,Bookcase,4043.21,3507.44,535.77,0.27
5187,CUST1679,26-11-2024,North,Home Office,Furniture,Bookcase,4608,3977.12,630.88,0.16
5188,CUST8915,17-11-2024,South,Consumer,Technology,Accessories,1175.14,962.7,212.44,0.06
5189,CUST7926,21-12-2023,East,Home Office,Technology,Laptop,1409.32,836.15,573.17,0.15
5190,CUST3603,15-07-2023,South,Consumer,Furniture,Chair,1676.95,941.88,735.07,0.14
5191,CUST3600,14-07-2023,South,Home Office,Furniture,Chair,4382.15,3191.17,1190.98,0.26
5192,CUST2308,24-12-2023,East,Home Office,Technology,Phone,1059.77,600.67,459.1,0.17
5193,CUST2559,29-05-2024,North,Home Office,Furniture,Table,2370.31,1811.08,559.23,0.24
5194,CUST8737,24-06-2023,West,Home Office,Furniture,Bookcase,3781.41,3315.94,465.47,0.12
5195,CUST5364,17-07-2023,South,Home Office,Office Supplies,Binder,1111.3,800.54,310.76,0.03
5196,CUST6233,09-08-2024,South,Consumer,Office Supplies,Paper,1515.37,883.7,631.67,0.12
5197,CUST4587,05-12-2023,South,Home Office,Furniture,Chair,644.96,330.69,314.27,0.2
5198,CUST4737,21-05-2024,South,Consumer,Office Supplies,Binder,3090.22,2420.7,669.52,0.2
5199,CUST6723,13-05-2024,East,Consumer,Furniture,Chair,660.04,406.87,253.17,0.04
5200,CUST4678,30-11-2023,West,Corporate,Office Supplies,Binder,4230.56,3379.21,851.35,0.06
5201,CUST3882,05-04-2024,South,Consumer,Technology,Accessories,1772.42,1571.51,200.91,0.18
5202,CUST3215,28-10-2024,West,Home Office,Office Supplies,Paper,4025.66,2438.89,1586.77,0.06
5203,CUST6018,10-01-2024,South,Corporate,Office Supplies,Storage,3941.19,3051.86,889.33,0.2
5204,CUST2633,25-12-2024,East,Corporate,Furniture,Chair,2807.91,2036.95,770.96,0.22
5205,CUST4055,05-01-2023,South,Home Office,Technology,Laptop,1423.01,912.3,510.71,0.26
5206,CUST1191,25-08-2023,North,Consumer,Office Supplies,Binder,1613.44,1159.3,454.14,0.21
5207,CUST8295,07-04-2024,South,Corporate,Furniture,Table,4999.63,3370.33,1629.3,0.13
5208,CUST3003,19-01-2023,South,Consumer,Furniture,Table,4228.68,3476.83,751.85,0.22
5209,CUST9830,12-12-2023,West,Consumer,Furniture,Table,2369.83,1491.99,877.84,0.18
5210,CUST6379,17-11-2024,West,Corporate,Office Supplies,Paper,4393.49,3749.89,643.6,0.03
5211,CUST3026,06-01-2023,East,Consumer,Technology,Phone,2198.92,1508.21,690.71,0.29
5212,CUST8468,06-02-2024,North,Home Office,Furniture,Chair,3422.19,2268.56,1153.63,0.01
5213,CUST8378,12-12-2024,West,Consumer,Technology,Phone,2870.39,1545.51,1324.88,0.25
5214,CUST9478,07-06-2023,East,Home Office,Office Supplies,Paper,3787.34,2591.31,1196.03,0.13
5215,CUST2715,30-07-2024,North,Corporate,Office Supplies,Binder,4496.96,2767.35,1729.61,0.07
5216,CUST7437,08-04-2024,South,Consumer,Office Supplies,Binder,4702.07,3873.09,828.98,0.25
5217,CUST1368,13-01-2023,East,Home Office,Technology,Laptop,1056.45,588.78,467.67,0.01
5218,CUST8759,08-09-2023,North,Consumer,Technology,Accessories,1261.5,1021.41,240.09,0.07
5219,CUST4706,28-06-2023,East,Home Office,Office Supplies,Paper,3672.61,2206.37,1466.24,0.12
5220,CUST1789,30-08-2024,North,Corporate,Furniture,Chair,4917.5,2940.29,1977.21,0.11
5221,CUST2874,27-01-2023,South,Corporate,Office Supplies,Paper,1575.33,856.74,718.59,0.15
5222,CUST5071,10-06-2024,East,Home Office,Technology,Laptop,1955.58,1521.35,434.23,0.25
5223,CUST4888,21-03-2024,North,Home Office,Furniture,Chair,2766.82,1419.04,1347.78,0.19
5224,CUST5514,17-03-2024,East,Corporate,Technology,Accessories,371.41,277.27,94.14,0.21
5225,CUST7571,09-04-2024,East,Consumer,Office Supplies,Paper,1069.06,884.9,184.16,0.27
5226,CUST3316,09-11-2024,West,Consumer,Office Supplies,Binder,4084.13,2540.51,1543.62,0.18
5227,CUST7176,27-10-2023,West,Corporate,Furniture,Chair,4582.59,2879.08,1703.51,0.25
5228,CUST3648,14-01-2023,South,Corporate,Office Supplies,Storage,146.43,73.43,73,0.23
5229,CUST8467,10-03-2023,East,Home Office,Technology,Laptop,3831.09,3124.6,706.49,0.28
5230,CUST2488,25-02-2023,South,Home Office,Technology,Accessories,677.74,401.76,275.98,0.27
5231,CUST5248,10-11-2024,West,Consumer,Office Supplies,Binder,968.46,748.51,219.95,0.16
5232,CUST5622,01-07-2024,East,Corporate,Furniture,Chair,507.65,311.75,195.9,0.16
5233,CUST9144,25-04-2023,North,Consumer,Technology,Phone,4276.52,3348.58,927.94,0.19
5234,CUST3046,23-08-2023,West,Corporate,Office Supplies,Paper,2530.56,1567.62,962.94,0.04
5235,CUST7338,21-07-2024,West,Corporate,Furniture,Chair,2104.47,1076.24,1028.23,0.06
5236,CUST3472,10-10-2023,West,Home Office,Furniture,Chair,2219.17,1481.17,738,0.01
5237,CUST1428,10-02-2023,North,Home Office,Furniture,Chair,2986.39,2149.82,836.57,0.02
5238,CUST1542,02-06-2024,North,Corporate,Furniture,Bookcase,4721.5,2548.44,2173.06,0.26
5239,CUST8214,21-01-2023,North,Corporate,Technology,Laptop,101.52,86.59,14.93,0.01
5240,CUST8606,10-10-2024,East,Home Office,Technology,Accessories,3813.28,2458.33,1354.95,0.22
5241,CUST4248,26-02-2023,West,Consumer,Furniture,Table,2068.55,1092.95,975.6,0.23
5242,CUST4100,10-07-2024,South,Home Office,Office Supplies,Binder,449.14,390.23,58.91,0.02
5243,CUST1860,29-12-2024,North,Corporate,Office Supplies,Paper,2448.69,1932.54,516.15,0.12
5244,CUST9315,16-09-2024,West,Home Office,Office Supplies,Paper,1164.44,935.79,228.65,0.24
5245,CUST6022,20-06-2023,North,Corporate,Technology,Accessories,4621.21,3005.94,1615.27,0.15
5246,CUST5665,13-08-2024,East,Consumer,Furniture,Bookcase,1879.33,1132.92,746.41,0.23
5247,CUST6919,17-10-2024,North,Home Office,Furniture,Bookcase,1764.29,1184.3,579.99,0.12
5248,CUST5196,18-12-2024,East,Corporate,Technology,Accessories,3592.04,3114.72,477.32,0.2
5249,CUST3512,14-05-2024,West,Home Office,Technology,Accessories,2410.75,1956.76,453.99,0.19
5250,CUST3875,09-08-2023,West,Corporate,Furniture,Bookcase,396.99,213.69,183.3,0.01
5251,CUST2762,16-08-2023,West,Home Office,Technology,Phone,2338.4,1941.67,396.73,0.09
5252,CUST7558,05-01-2023,North,Consumer,Technology,Accessories,1982.38,1712.36,270.02,0.25
5253,CUST6589,24-01-2023,North,Consumer,Technology,Laptop,3358.74,2037.82,1320.92,0.04
5254,CUST5578,20-03-2023,West,Home Office,Furniture,Bookcase,178.69,96.99,81.7,0.09
5255,CUST7357,06-01-2023,West,Home Office,Office Supplies,Storage,2803.77,1473.66,1330.11,0.04
5256,CUST2409,25-03-2024,South,Corporate,Furniture,Chair,987.3,743.23,244.07,0.18
5257,CUST2118,05-01-2024,East,Consumer,Furniture,Chair,2798.75,1679.81,1118.94,0.11
5258,CUST5526,08-03-2024,West,Corporate,Furniture,Table,573.78,338.87,234.91,0.27
5259,CUST6366,29-08-2023,East,Home Office,Furniture,Table,4900.49,3719.78,1180.71,0.28
5260,CUST1375,28-01-2024,South,Corporate,Office Supplies,Binder,3249.44,1667.87,1581.57,0.3
5261,CUST3599,01-10-2024,South,Corporate,Furniture,Bookcase,584.87,452.14,132.73,0.08
5262,CUST2258,14-06-2024,North,Consumer,Technology,Accessories,2020.71,1532.45,488.26,0.13
5263,CUST8018,01-12-2024,West,Corporate,Office Supplies,Storage,1327.68,841.46,486.22,0.1
5264,CUST1586,11-06-2024,North,Home Office,Office Supplies,Binder,4800.69,3933.9,866.79,0.14
5265,CUST2308,13-02-2024,East,Home Office,Office Supplies,Binder,1079.12,889.63,189.49,0.05
5266,CUST5708,29-10-2024,East,Consumer,Technology,Phone,1131.26,731.25,400.01,0.26
5267,CUST3358,29-06-2023,South,Consumer,Technology,Accessories,745.75,409.34,336.41,0.15
5268,CUST4944,16-09-2023,West,Consumer,Office Supplies,Storage,1454.41,1058.07,396.34,0.14
5269,CUST7752,03-07-2024,North,Corporate,Technology,Laptop,2231.3,1215.59,1015.71,0.04
5270,CUST2156,08-09-2024,West,Consumer,Office Supplies,Storage,4123.29,3522.75,600.54,0.07
5271,CUST7888,02-07-2023,North,Consumer,Office Supplies,Paper,655.96,342,313.96,0.18
5272,CUST8097,12-09-2023,East,Consumer,Office Supplies,Paper,3605.23,2340.24,1264.99,0.2
5273,CUST5894,29-07-2024,South,Corporate,Technology,Accessories,3593.5,3141.21,452.29,0.02
5274,CUST5886,06-07-2023,South,Consumer,Office Supplies,Storage,1042.23,549.68,492.55,0.26
5275,CUST9860,16-11-2023,West,Corporate,Furniture,Bookcase,3983.68,2907.52,1076.16,0.03
5276,CUST3236,13-12-2023,East,Home Office,Technology,Phone,1439.23,891.01,548.22,0.17
5277,CUST6908,27-10-2023,East,Consumer,Technology,Phone,1364.42,722.03,642.39,0.22
5278,CUST9929,16-06-2024,North,Corporate,Technology,Laptop,1565.49,1066.02,499.47,0.04
5279,CUST8564,13-04-2023,North,Corporate,Technology,Laptop,4032.49,2928.45,1104.04,0.27
5280,CUST4120,25-08-2024,East,Corporate,Office Supplies,Storage,2527.81,2215.8,312.01,0.27
5281,CUST8666,17-01-2024,South,Consumer,Office Supplies,Storage,2924.65,2554.85,369.8,0.1
5282,CUST1639,28-02-2024,South,Home Office,Technology,Accessories,1891.65,980.24,911.41,0.18
5283,CUST2457,18-01-2023,North,Corporate,Office Supplies,Storage,3637.43,2944.16,693.27,0.04
5284,CUST3251,09-10-2023,East,Consumer,Furniture,Table,2276.38,1299.23,977.15,0.2
5285,CUST4232,01-09-2023,South,Home Office,Office Supplies,Paper,873.94,753.04,120.9,0.07
5286,CUST4589,24-10-2024,North,Corporate,Office Supplies,Binder,1527.87,1283.96,243.91,0.14
5287,CUST4501,26-03-2023,West,Corporate,Furniture,Bookcase,217.58,151.83,65.75,0.03
5288,CUST4378,14-09-2023,South,Home Office,Office Supplies,Paper,4928.19,3623.43,1304.76,0.08
5289,CUST8764,13-12-2023,West,Corporate,Furniture,Bookcase,2862.22,1519.11,1343.11,0.24
5290,CUST3398,04-07-2023,East,Consumer,Furniture,Chair,4634.11,3937.96,696.15,0.1
5291,CUST8997,07-08-2024,East,Corporate,Technology,Phone,1696.26,871.94,824.32,0.2
5292,CUST7203,23-11-2023,North,Corporate,Office Supplies,Storage,2721.03,1860.47,860.56,0.27
5293,CUST7917,11-03-2024,West,Corporate,Technology,Laptop,922.61,464.87,457.74,0.02
5294,CUST9710,21-08-2024,South,Home Office,Office Supplies,Storage,1194.52,613.16,581.36,0.15
5295,CUST7970,25-05-2023,South,Consumer,Office Supplies,Binder,1639.04,937.85,701.19,0.23
5296,CUST6459,15-04-2024,West,Consumer,Furniture,Chair,1101.81,853.95,247.86,0.1
5297,CUST9940,12-09-2024,South,Home Office,Office Supplies,Storage,2607.96,2278.18,329.78,0.01
5298,CUST6420,28-01-2024,North,Corporate,Technology,Laptop,2551.3,2147.61,403.69,0.18
5299,CUST4089,01-08-2023,East,Home Office,Office Supplies,Binder,1456.67,960.05,496.62,0.2
5300,CUST6699,23-02-2024,South,Home Office,Furniture,Table,4464.98,2305.83,2159.15,0.02
5301,CUST6361,06-12-2024,East,Corporate,Furniture,Chair,1692.75,1003.99,688.76,0.08
5302,CUST5974,24-11-2023,East,Home Office,Technology,Phone,1184.22,684.87,499.35,0.04
5303,CUST9196,25-12-2023,East,Home Office,Office Supplies,Paper,4676.38,2607.9,2068.48,0.06
5304,CUST5192,27-02-2024,North,Consumer,Technology,Accessories,1306.7,1141.02,165.68,0.23
5305,CUST6677,28-07-2024,West,Consumer,Technology,Accessories,3969.53,2151.1,1818.43,0.25
5306,CUST6263,09-09-2024,West,Consumer,Furniture,Table,2100.15,1270.86,829.29,0.17
5307,CUST9187,07-10-2023,West,Corporate,Furniture,Table,4128.7,3350.28,778.42,0.27
5308,CUST7580,15-04-2023,East,Home Office,Technology,Phone,4647.85,2766.63,1881.22,0.13
5309,CUST1036,24-05-2024,South,Corporate,Technology,Accessories,171.68,146.22,25.46,0.05
5310,CUST3275,19-12-2024,North,Corporate,Office Supplies,Binder,4321.23,2729.96,1591.27,0.11
5311,CUST6889,09-06-2024,East,Corporate,Furniture,Bookcase,291.75,184.02,107.73,0.27
5312,CUST4886,21-02-2023,West,Home Office,Office Supplies,Binder,225.18,149.19,75.99,0.01
5313,CUST2542,18-07-2023,North,Corporate,Technology,Accessories,1917.52,1091.18,826.34,0.08
5314,CUST8153,20-07-2023,West,Home Office,Furniture,Bookcase,4400.23,2967.6,1432.63,0.08
5315,CUST9896,14-09-2023,West,Corporate,Furniture,Bookcase,2987.76,1663.71,1324.05,0.08
5316,CUST9385,20-09-2024,West,Corporate,Furniture,Bookcase,2776.62,1652.11,1124.51,0.2
5317,CUST6392,02-02-2024,South,Corporate,Office Supplies,Binder,2508.31,2028.71,479.6,0.28
5318,CUST4983,11-11-2024,East,Corporate,Furniture,Table,667.44,423.07,244.37,0.1
5319,CUST5137,05-01-2024,North,Consumer,Technology,Phone,840.8,692.92,147.88,0.23
5320,CUST9890,22-04-2023,West,Home Office,Furniture,Chair,2473.68,1768.95,704.73,0.02
5321,CUST2694,20-02-2023,West,Corporate,Furniture,Bookcase,2821.99,2304.26,517.73,0.17
5322,CUST1370,05-02-2024,North,Corporate,Office Supplies,Paper,1400,1073.83,326.17,0.11
5323,CUST1753,02-08-2023,East,Home Office,Technology,Laptop,2769.88,1925.14,844.74,0.11
5324,CUST7786,12-09-2024,West,Corporate,Office Supplies,Storage,3622.5,3091.99,530.51,0
5325,CUST9484,30-05-2024,East,Consumer,Technology,Phone,4674.72,3293.84,1380.88,0.21
5326,CUST2057,02-04-2023,North,Corporate,Furniture,Chair,4292.56,2948.31,1344.25,0.25
5327,CUST8496,28-02-2023,South,Consumer,Technology,Accessories,970.34,546.95,423.39,0.2
5328,CUST1908,12-07-2024,North,Consumer,Technology,Phone,4363.7,3739.56,624.14,0.19
5329,CUST2506,10-02-2024,East,Corporate,Office Supplies,Storage,2674.9,1692.03,982.87,0.29
5330,CUST9499,12-04-2023,West,Consumer,Furniture,Table,1666.51,1329.33,337.18,0.16
5331,CUST2411,07-12-2024,West,Home Office,Technology,Laptop,3081.71,2025.89,1055.82,0.29
5332,CUST6448,26-04-2024,East,Home Office,Office Supplies,Paper,2901.24,2538.92,362.32,0
5333,CUST3239,12-02-2023,West,Home Office,Furniture,Chair,2906.09,2286.73,619.36,0.22
5334,CUST6463,26-11-2023,West,Consumer,Office Supplies,Paper,4534.39,2275.18,2259.21,0
5335,CUST1962,12-05-2023,North,Corporate,Office Supplies,Binder,2414.09,1235.33,1178.76,0.29
5336,CUST7233,11-09-2024,North,Consumer,Office Supplies,Paper,1188.12,818.69,369.43,0.02
5337,CUST9201,15-08-2023,North,Corporate,Office Supplies,Paper,2658.04,1733,925.04,0.01
5338,CUST1261,15-01-2024,West,Home Office,Office Supplies,Binder,1742.11,1143.82,598.29,0.3
5339,CUST7392,29-05-2023,East,Consumer,Office Supplies,Paper,1118.64,803.08,315.56,0.3
5340,CUST1922,30-10-2024,South,Home Office,Office Supplies,Binder,3980.89,3572.24,408.65,0.29
5341,CUST5590,27-01-2024,South,Consumer,Office Supplies,Binder,2498.74,1945.39,553.35,0.03
5342,CUST4847,09-02-2023,North,Home Office,Furniture,Bookcase,2261.63,1862.7,398.93,0.15
5343,CUST1559,13-12-2024,East,Home Office,Furniture,Chair,3543.23,2828.56,714.67,0.08
5344,CUST5098,26-09-2023,West,Home Office,Technology,Accessories,4390.93,3003.08,1387.85,0.06
5345,CUST5192,28-05-2023,North,Consumer,Office Supplies,Binder,4340.54,2895.69,1444.85,0.23
5346,CUST9936,09-09-2023,North,Home Office,Office Supplies,Binder,2785.36,1818.14,967.22,0.24
5347,CUST7819,01-04-2024,West,Corporate,Technology,Laptop,2963.9,1944.98,1018.92,0.03
5348,CUST6643,09-01-2023,South,Corporate,Office Supplies,Binder,4487.68,2307.51,2180.17,0.26
5349,CUST6257,23-06-2023,East,Corporate,Furniture,Table,1863.81,1408.55,455.26,0.28
5350,CUST9817,11-07-2024,East,Consumer,Technology,Laptop,843.36,612.94,230.42,0.23
5351,CUST5031,21-01-2024,West,Consumer,Furniture,Chair,3812.16,2707.6,1104.56,0.19
5352,CUST9375,29-09-2024,North,Home Office,Technology,Phone,3811.88,3188.3,623.58,0.23
5353,CUST4020,17-09-2023,South,Consumer,Technology,Phone,1834.62,1648.76,185.86,0.13
5354,CUST9024,22-03-2024,North,Consumer,Technology,Accessories,219.88,141.83,78.05,0.04
5355,CUST7666,20-11-2023,East,Corporate,Furniture,Table,695.07,425.81,269.26,0.02
5356,CUST4468,28-01-2023,North,Home Office,Office Supplies,Storage,3473.71,1839.66,1634.05,0.06
5357,CUST1097,22-09-2024,South,Consumer,Office Supplies,Storage,555.21,291.63,263.58,0.08
5358,CUST3443,23-04-2024,South,Home Office,Furniture,Bookcase,2902.3,2571.07,331.23,0.26
5359,CUST2448,18-06-2023,East,Home Office,Technology,Accessories,4392.08,2505.36,1886.72,0.08
5360,CUST1790,11-08-2023,East,Consumer,Technology,Laptop,474.33,384.87,89.46,0.02
5361,CUST9104,22-11-2024,East,Corporate,Furniture,Chair,2827.81,1694.28,1133.53,0.07
5362,CUST9463,24-01-2023,North,Corporate,Office Supplies,Binder,4954.55,3977.08,977.47,0.25
5363,CUST6940,11-03-2024,North,Consumer,Technology,Accessories,2902.72,2462.68,440.04,0.19
5364,CUST7733,07-12-2024,West,Corporate,Office Supplies,Paper,4736.25,2901.12,1835.13,0.18
5365,CUST2744,10-12-2023,North,Corporate,Technology,Phone,3481.64,2288.05,1193.59,0.26
5366,CUST8567,27-03-2023,West,Consumer,Technology,Accessories,4901.04,3418.51,1482.53,0.12
5367,CUST9949,27-07-2023,South,Corporate,Office Supplies,Binder,2412.5,2029.14,383.36,0.19
5368,CUST4228,24-09-2024,West,Home Office,Furniture,Table,319.38,228.95,90.43,0.01
5369,CUST9285,10-07-2023,South,Corporate,Furniture,Bookcase,3914.82,2471.52,1443.3,0.14
5370,CUST3038,05-11-2023,East,Home Office,Office Supplies,Binder,4013.52,2081.33,1932.19,0.05
5371,CUST7333,08-08-2023,South,Home Office,Office Supplies,Binder,2050.01,1213.54,836.47,0.1
5372,CUST7767,07-08-2024,North,Corporate,Technology,Accessories,4991.06,4143.41,847.65,0.27
5373,CUST4469,28-12-2023,West,Home Office,Office Supplies,Storage,4691.57,2985.59,1705.98,0.09
5374,CUST5140,15-07-2023,West,Corporate,Technology,Laptop,1246.91,1037.49,209.42,0.2
5375,CUST8970,15-07-2024,North,Consumer,Furniture,Chair,1257.24,818.21,439.03,0.15
5376,CUST9922,25-10-2023,West,Home Office,Technology,Phone,2687.89,2299.47,388.42,0.11
5377,CUST6239,02-04-2023,West,Home Office,Furniture,Bookcase,4551.77,3079.49,1472.28,0.22
5378,CUST2345,23-02-2024,East,Corporate,Technology,Phone,4658.25,4020.21,638.04,0.02
5379,CUST5156,19-06-2024,North,Home Office,Technology,Accessories,1107.95,765.33,342.62,0.13
5380,CUST2940,29-06-2023,South,Home Office,Technology,Laptop,3240.37,2844.67,395.7,0.03
5381,CUST4117,31-10-2023,East,Corporate,Furniture,Table,2314.11,1335.16,978.95,0.27
5382,CUST5873,10-11-2023,South,Corporate,Furniture,Table,4826.44,3337.39,1489.05,0.03
5383,CUST5479,07-03-2023,East,Consumer,Furniture,Bookcase,3947.94,3074.88,873.06,0.11
5384,CUST1977,30-05-2024,South,Consumer,Furniture,Bookcase,4448.3,3960.47,487.83,0.17
5385,CUST9486,03-10-2023,South,Consumer,Technology,Accessories,2872.07,1777.83,1094.24,0.18
5386,CUST2566,09-10-2023,East,Corporate,Technology,Phone,2254.25,1399.61,854.64,0.02
5387,CUST5666,20-04-2024,West,Corporate,Office Supplies,Binder,1338.27,775.05,563.22,0.16
5388,CUST3322,09-07-2023,South,Home Office,Furniture,Chair,3048.18,2266.1,782.08,0.12
5389,CUST7439,12-04-2023,North,Corporate,Furniture,Chair,2164.03,1804.14,359.89,0.14
5390,CUST9668,18-06-2024,West,Home Office,Technology,Accessories,4940.09,3338.74,1601.35,0.19
5391,CUST9523,17-10-2023,East,Home Office,Office Supplies,Storage,346.78,264.02,82.76,0.26
5392,CUST9548,21-02-2024,East,Home Office,Office Supplies,Paper,4718.04,4241.18,476.86,0.08
5393,CUST7697,27-02-2023,West,Consumer,Office Supplies,Binder,2919.31,1985.97,933.34,0.17
5394,CUST9473,15-01-2023,North,Home Office,Office Supplies,Storage,871.52,734.22,137.3,0.27
5395,CUST5522,18-08-2024,South,Consumer,Technology,Laptop,2303.34,1410.04,893.3,0.04
5396,CUST9323,08-01-2024,East,Consumer,Furniture,Table,3450.45,2156.16,1294.29,0.27
5397,CUST6085,21-03-2023,South,Consumer,Office Supplies,Binder,3387.96,2569,818.96,0.17
5398,CUST2179,12-12-2024,South,Corporate,Office Supplies,Paper,324.3,283.04,41.26,0.19
5399,CUST1590,19-06-2023,East,Consumer,Office Supplies,Paper,4970.9,3553.91,1416.99,0.21
5400,CUST2294,09-01-2024,North,Corporate,Office Supplies,Paper,375.43,282.58,92.85,0.23
5401,CUST2848,31-07-2024,North,Home Office,Furniture,Bookcase,3914.72,3163.27,751.45,0.07
5402,CUST9186,27-11-2024,East,Consumer,Office Supplies,Storage,4879.45,4382.1,497.35,0.02
5403,CUST7177,17-01-2023,East,Consumer,Office Supplies,Paper,4688.59,2887.14,1801.45,0.21
5404,CUST5964,25-07-2023,South,Home Office,Furniture,Bookcase,1756.74,1558.41,198.33,0.03
5405,CUST4247,11-01-2023,West,Corporate,Furniture,Bookcase,2538.96,1704.2,834.76,0.1
5406,CUST4252,10-04-2024,South,Home Office,Furniture,Chair,3263.12,1802.62,1460.5,0.21
5407,CUST3840,26-09-2023,West,Home Office,Office Supplies,Binder,4904.9,4030.96,873.94,0.26
5408,CUST9428,01-04-2024,North,Home Office,Technology,Laptop,1862.22,1173.11,689.11,0.16
5409,CUST6943,09-12-2023,West,Consumer,Office Supplies,Storage,324.06,284.57,39.49,0.04
5410,CUST5844,28-01-2024,East,Consumer,Office Supplies,Storage,4524.76,2413.66,2111.1,0.25
5411,CUST4466,27-06-2024,South,Corporate,Furniture,Chair,844.62,435.19,409.43,0.22
5412,CUST2191,08-09-2023,West,Corporate,Technology,Laptop,1473.3,1157.72,315.58,0.17
